#k-distance frequency[THz]
0.63156018 2.76175433
0.63420355 2.75822994
0.63684692 2.75313797
0.63949031 2.74610166
0.64213367 2.73675834
0.64477704 2.72481152
0.64742041 2.71009432
0.65006377 2.69263651
0.65270714 2.67273771
0.65535051 2.65111152
0.65799387 2.62958144
0.66063726 2.61626287
0.66328063 2.62205370
0.66592400 2.63362062
0.66856736 2.64533342
0.67121073 2.65617845
0.67385410 2.66580619
0.67649746 2.67402154
0.67914083 2.68069208
0.68178422 2.68573080
0.68442758 2.68909796
0.68707095 2.69080842
0.68971432 2.69093967
0.69235768 2.68963882
0.69500105 2.68712873
0.69764442 2.68371403
0.70028778 2.67978693
0.70293117 2.67582825
0.70557454 2.67238922
0.70821791 2.67002815
0.71086127 2.66918440

0.00000000 2.74761681
0.00259421 2.75056858
0.00518843 2.75580316
0.00778263 2.76149206
0.01037685 2.76733754
0.01297106 2.77325202
0.01556528 2.77919619
0.01815948 2.78514905
0.02075369 2.79109951
0.02334791 2.79704304
0.02594212 2.80298006
0.02853634 2.80891472
0.03113054 2.79439408
0.03372476 2.77777402
0.03631897 2.76072784
0.03891317 2.74337776
0.04150739 2.72589185
0.04410160 2.70850784
0.04669582 2.69156661
0.04929003 2.68133034
0.05188425 2.67944369
0.05447845 2.67730251
0.05707266 2.67483225
0.05966688 2.67196381
0.06226108 2.66863891
0.06485530 2.66481828
0.06744951 2.66049427
0.07004373 2.65571027
0.07263794 2.65059286
0.07263794 2.65059286
0.07528147 2.65495695
0.07792501 2.66116686
0.08056856 2.66889861
0.08321210 2.67769788
0.08585563 2.68704835
0.08849917 2.69645987
0.09114271 2.70556072
0.09378625 2.71417611
0.09642980 2.72237068
0.09907333 2.73042590
0.10171687 2.73871418
0.10436041 2.74745891
0.10700394 2.75649275
0.10964750 2.76523316
0.11229103 2.77292684
0.11493457 2.77894113
0.11757811 2.78290192
0.12022164 2.78467522
0.12286520 2.78428226
0.12550873 2.78181728
0.12815227 2.77739368
0.13079581 2.77111738
0.13343934 2.76307844
0.13608288 2.75335244
0.13872643 2.74200632
0.14136997 2.72910626
0.14401351 2.71485420
0.14401351 2.71485420
0.14660771 2.72617396
0.14920193 2.73705183
0.15179614 2.74731319
0.15439036 2.75684712
0.15698456 2.76554555
0.15957878 2.77330162
0.16217299 2.78000768
0.16476720 2.78555252
0.16736142 2.78981813
0.16995562 2.79267648
0.17254984 2.79398735
0.17514405 2.79359922
0.17773827 2.79135636
0.18033247 2.78711673
0.18292668 2.78078522
0.18552090 2.77236424
0.18811511 2.76201508
0.19070933 2.75011142
0.19330353 2.73725531
0.19589775 2.72422592
0.19849196 2.71185017
0.20108616 2.70082537
0.20368038 2.69157053
0.20627459 2.68418431
0.20886881 2.67851926
0.21146302 2.67430868
0.21405724 2.67127753
0.21665144 2.66923601
0.21665144 2.66923601
0.21929498 2.67687748
0.22193852 2.68588000
0.22458207 2.69501754
0.22722560 2.70333016
0.22986914 2.71009563
0.23251268 2.72246874
0.23515621 2.75012940
0.23779975 2.78052278
0.24044330 2.81209617
0.24308684 2.84319426
0.24573038 2.87160296
0.24837391 2.89435419
0.25101745 2.90931806
0.25366100 2.91745316
0.25630454 2.90078892
0.25894808 2.87262449
0.26159161 2.84400429
0.26423515 2.81541906
0.26687870 2.78783339
0.26952224 2.76350501
0.27216578 2.75576395
0.27480931 2.75441839
0.27745285 2.75259054
0.28009639 2.75069285
0.28273994 2.74907685
0.28538347 2.74800127
0.28802701 2.74762466
0.28802701 2.74761681
0.29067038 2.74838336
0.29331375 2.75066637
0.29595711 2.75441475
0.29860050 2.75953960
0.30124387 2.76590854
0.30388723 2.77333797
0.30653060 2.78158408
0.30917397 2.79033459
0.31181733 2.79920458
0.31446070 2.80774174
0.31710407 2.81544744
0.31974745 2.82181778
0.32239082 2.82640166
0.32503419 2.82886252
0.32767756 2.82902511
0.33032092 2.82689765
0.33296429 2.82267979
0.33560766 2.81678807
0.33825102 2.80995384
0.34089441 2.80348824
0.34353778 2.79980904
0.34618114 2.80261874
0.34882451 2.81391583
0.35146788 2.82986743
0.35411124 2.84469882
0.35675461 2.85516793
0.35939798 2.86035742
0.36204137 2.86054085
0.36468473 2.85646878
0.36732810 2.84900583
0.36997147 2.83897102
0.37261483 2.82708454
0.37525820 2.81396433
0.37790157 2.81082898
0.38054493 2.82388313
0.38318832 2.83118820
0.38583169 2.83401552
0.38847505 2.83395646
0.39111842 2.83333651
0.39111842 2.83333651
0.39371263 2.83227207
0.39630685 2.82910420
0.39890105 2.82390630
0.40149527 2.81679160
0.40408948 2.80790249
0.40668370 2.79739975
0.40927791 2.78545407
0.41187211 2.77224138
0.41446633 2.75794373
0.41706054 2.74275941
0.41965476 2.72694038
0.42224896 2.71315244
0.42484318 2.70573829
0.42743739 2.69820333
0.43003159 2.69031119
0.43262582 2.68202848
0.43522002 2.67337063
0.43781424 2.66437530
0.44040845 2.65509167
0.44300267 2.64557483
0.44559687 2.63588224
0.44819108 2.62607158
0.45078530 2.61619976
0.45337950 2.60632352
0.45597373 2.59650277
0.45856793 2.58681077
0.46116215 2.57736651
0.46375636 2.56849099
0.46375636 2.56849099
0.46639989 2.57158720
0.46904343 2.57835509
0.47168698 2.58714220
0.47433052 2.59693871
0.47697406 2.60715077
0.47961759 2.61737280
0.48226113 2.62729143
0.48490467 2.63664685
0.48754822 2.64521551
0.49019176 2.65280163
0.49283529 2.65923313
0.49547883 2.66436016
0.49812237 2.66805553
0.50076592 2.67021644
0.50340945 2.67076707
0.50605299 2.66966146
0.50869653 2.66688605
0.51134007 2.66246146
0.51398362 2.65644275
0.51662715 2.64891807
0.51927069 2.64000553
0.52191423 2.62984862
0.52455777 2.61861084
0.52720130 2.60647092
0.52984485 2.59362142
0.53248839 2.58028625
0.53513193 2.56826562
0.53513193 2.56826562
0.53772613 2.58031876
0.54032035 2.59340371
0.54291456 2.60596075
0.54550878 2.61799181
0.54810299 2.62952148
0.55069721 2.64057638
0.55329141 2.65118081
0.55588562 2.66135480
0.55847984 2.67111297
0.56107404 2.68046405
0.56366826 2.68941069
0.56626247 2.69794981
0.56885669 2.70607311
0.57145090 2.71376791
0.57404510 2.72101807
0.57663932 2.72780499
0.57923353 2.73410861
0.58182775 2.73990835
0.58442195 2.74518387
0.58701617 2.74991582
0.58961038 2.75408628
0.59220458 2.75767917
0.59479880 2.76068052
0.59739301 2.76307855
0.59998723 2.76486379
0.60258144 2.76602919
0.60517566 2.76657054
0.60776986 2.76652481
0.60776986 2.76652481
0.61041323 2.76655482
0.61305660 2.76663334
0.61569996 2.76672587
0.61834335 2.76677216
0.62098672 2.76668231
0.62363008 2.76633158
0.62627345 2.76555451
0.62891682 2.76413912
0.63156018 2.76182292
0.63420355 2.75829319
0.63684692 2.75319505
0.63949031 2.74615180
0.64213367 2.73680089
0.64477704 2.72484600
0.64742041 2.71012048
0.65006377 2.69265429
0.65270714 2.67274712
0.65535051 2.65111245
0.65799387 2.62958763
0.66063726 2.61628678
0.66328063 2.62213337
0.66592400 2.63371715
0.66856736 2.64543656
0.67121073 2.65628502
0.67385410 2.66591465
0.67649746 2.67413087
0.67914083 2.68080141
0.68178422 2.68583926
0.68442758 2.68920466
0.68707095 2.69091241
0.68971432 2.69103994
0.69235768 2.68973432
0.69500105 2.68721839
0.69764442 2.68379678
0.70028778 2.67986190
0.70293117 2.67589506
0.70557454 2.67244846
0.70821791 2.67008183
0.71086127 2.66923601

0.00000000 2.86057939
0.00259421 2.86141962
0.00518843 2.86391537
0.00778263 2.86799458
0.01037685 2.87354551
0.01297106 2.88042582
0.01556528 2.88058718
0.01815948 2.86822894
0.02075369 2.85494416
0.02334791 2.84084028
0.02594212 2.82600009
0.02853634 2.81049501
0.03113054 2.81485462
0.03372476 2.82080908
0.03631897 2.82678971
0.03891317 2.83280935
0.04150739 2.83888177
0.04410160 2.84502125
0.04669582 2.85124224
0.04929003 2.85755898
0.05188425 2.86398510
0.05447845 2.87053322
0.05707266 2.87721451
0.05966688 2.88403823
0.06226108 2.89101112
0.06485530 2.89813688
0.06744951 2.90541550
0.07004373 2.91284255
0.07263794 2.92037986
0.07263794 2.92037986
0.07528147 2.92023161
0.07792501 2.92101629
0.08056856 2.92269413
0.08321210 2.92515312
0.08585563 2.92824924
0.08849917 2.93183507
0.09114271 2.93580288
0.09378625 2.94012841
0.09642980 2.94489707
0.09907333 2.95030462
0.10171687 2.95663659
0.10436041 2.96423270
0.10700394 2.97343555
0.10964750 2.98452152
0.11229103 2.99762465
0.11493457 3.01268381
0.11757811 3.02944509
0.12022164 3.04752165
0.12286520 3.06647781
0.12550873 3.08589878
0.12815227 3.10542869
0.13079581 3.12478073
0.13343934 3.14373093
0.13608288 3.16210535
0.13872643 3.17976615
0.14136997 3.19659880
0.14401351 3.21242161
0.14401351 3.21242161
0.14660771 3.21049518
0.14920193 3.20768191
0.15179614 3.20394917
0.15439036 3.19916675
0.15698456 3.19320675
0.15957878 3.18595327
0.16217299 3.17731470
0.16476720 3.16723882
0.16736142 3.15573053
0.16995562 3.14287054
0.17254984 3.12883145
0.17514405 3.11388430
0.17773827 3.09838900
0.18033247 3.08276601
0.18292668 3.06745149
0.18552090 3.05284002
0.18811511 3.03921004
0.19070933 3.02672318
0.19330353 3.01563846
0.19589775 3.00611102
0.19849196 2.99811770
0.20108616 2.99155079
0.20368038 2.98627298
0.20627459 2.98214931
0.20886881 2.97906441
0.21146302 2.97693031
0.21405724 2.97568925
0.21665144 2.97531240
0.21665144 2.97531240
0.21929498 2.97310143
0.22193852 2.97107225
0.22458207 2.96923402
0.22722560 2.96760553
0.22986914 2.96622487
0.23251268 2.96516174
0.23515621 2.96454002
0.23779975 2.96458333
0.24044330 2.96571161
0.24308684 2.96874714
0.24573038 2.97528094
0.24837391 2.98084423
0.25101745 2.95515095
0.25366100 2.92856599
0.25630454 2.92185735
0.25894808 2.92380479
0.26159161 2.92464084
0.26423515 2.92424954
0.26687870 2.90705271
0.26952224 2.89312648
0.27216578 2.88236215
0.27480931 2.87437735
0.27745285 2.86869345
0.28009639 2.86482763
0.28273994 2.86236765
0.28538347 2.86101159
0.28802701 2.86057939
0.28802701 2.86249254
0.29067038 2.86178169
0.29331375 2.85965829
0.29595711 2.85619084
0.29860050 2.85153761
0.30124387 2.84594130
0.30388723 2.83973822
0.30653060 2.83339895
0.30917397 2.82761802
0.31181733 2.82348239
0.31446070 2.82270911
0.31710407 2.82766164
0.31974745 2.84037219
0.32239082 2.86089513
0.32503419 2.88744708
0.32767756 2.91801126
0.33032092 2.95112031
0.33296429 2.98580637
0.33560766 3.02137686
0.33825102 3.05719943
0.34089441 3.09239144
0.34353778 3.12494758
0.34618114 3.14921179
0.34882451 3.15833151
0.35146788 3.15753971
0.35411124 3.15356396
0.35675461 3.14896737
0.35939798 3.14486735
0.36204137 3.14204539
0.36468473 3.14127295
0.36732810 3.14342028
0.36997147 3.14945549
0.37261483 3.16031724
0.37525820 3.17664736
0.37790157 3.19848568
0.38054493 3.22514832
0.38318832 3.25540902
0.38583169 3.28783776
0.38847505 3.32105281
0.39111842 3.35107493
0.39111842 3.35107493
0.39371263 3.35111845
0.39630685 3.35126294
0.39890105 3.35154732
0.40149527 3.35202764
0.40408948 3.35276714
0.40668370 3.35382689
0.40927791 3.35525886
0.41187211 3.35710194
0.41446633 3.35938054
0.41706054 3.36210499
0.41965476 3.36527317
0.42224896 3.36887260
0.42484318 3.37288297
0.42743739 3.37727872
0.43003159 3.38203163
0.43262582 3.38711336
0.43522002 3.39249781
0.43781424 3.39816304
0.44040845 3.40409255
0.44300267 3.41027563
0.44559687 3.41670658
0.44819108 3.42338240
0.45078530 3.43029918
0.45337950 3.43744749
0.45597373 3.44480685
0.45856793 3.45232468
0.46116215 3.45976555
0.46375636 3.46491545
0.46375636 3.46491545
0.46639989 3.45606694
0.46904343 3.44326585
0.47168698 3.42981103
0.47433052 3.41605870
0.47697406 3.40217226
0.47961759 3.38826835
0.48226113 3.37444493
0.48490467 3.36079163
0.48754822 3.34739539
0.49019176 3.33434368
0.49283529 3.32172633
0.49547883 3.30963606
0.49812237 3.29816776
0.50076592 3.28741656
0.50340945 3.27747507
0.50605299 3.26842997
0.50869653 3.26035861
0.51134007 3.25332622
0.51398362 3.24738432
0.51662715 3.24257112
0.51927069 3.23891435
0.52191423 3.23643663
0.52455777 3.23516117
0.52720130 3.23511099
0.52984485 3.23628878
0.53248839 3.23857259
0.53513193 3.24057236
0.53513193 3.24057236
0.53772613 3.23942515
0.54032035 3.23734521
0.54291456 3.23540484
0.54550878 3.23380295
0.54810299 3.23259446
0.55069721 3.23179528
0.55329141 3.23140272
0.55588562 3.23140113
0.55847984 3.23176385
0.56107404 3.23245429
0.56366826 3.23342683
0.56626247 3.23462812
0.56885669 3.23599912
0.57145090 3.23747784
0.57404510 3.23900300
0.57663932 3.24051811
0.57923353 3.24197540
0.58182775 3.24333898
0.58442195 3.24458649
0.58701617 3.24570915
0.58961038 3.24671022
0.59220458 3.24760234
0.59479880 3.24840416
0.59739301 3.24913695
0.59998723 3.24982126
0.60258144 3.25047399
0.60517566 3.25110532
0.60776986 3.25164956
0.60776986 3.25164956
0.61041323 3.25207461
0.61305660 3.25334098
0.61569996 3.25542275
0.61834335 3.25827696
0.62098672 3.26184351
0.62363008 3.26604345
0.62627345 3.27077238
0.62891682 3.27587540
0.63156018 3.28098134
0.63420355 3.28040946
0.63684692 3.26309254
0.63949031 3.24491322
0.64213367 3.22773460
0.64477704 3.21207539
0.64742041 3.19826602
0.65006377 3.18647300
0.65270714 3.17669239
0.65535051 3.16876466
0.65799387 3.16241078
0.66063726 3.15727500
0.66328063 3.15295496
0.66592400 3.14900103
0.66856736 3.14486993
0.67121073 3.13983731
0.67385410 3.13297554
0.67649746 3.12347881
0.67914083 3.11127318
0.68178422 3.09704461
0.68442758 3.08166403
0.68707095 3.06584731
0.68971432 3.05014147
0.69235768 3.03499301
0.69500105 3.02080047
0.69764442 3.00794136
0.70028778 2.99677935
0.70293117 2.98765931
0.70557454 2.98089061
0.70821791 2.97672105
0.71086127 2.97531240

0.00000000 2.92260086
0.00259421 2.92114753
0.00518843 2.91694822
0.00778263 2.91039067
0.01037685 2.90191241
0.01297106 2.89188765
0.01556528 2.88848376
0.01815948 2.89752854
0.02075369 2.90739166
0.02334791 2.91788589
0.02594212 2.92882101
0.02853634 2.94000059
0.03113054 2.95121989
0.03372476 2.96226427
0.03631897 2.97290905
0.03891317 2.98292208
0.04150739 2.99207024
0.04410160 3.00012098
0.04669582 2.99660583
0.04929003 2.98976252
0.05188425 2.98255001
0.05447845 2.97505647
0.05707266 2.96736218
0.05966688 2.95953934
0.06226108 2.95165140
0.06485530 2.94375286
0.06744951 2.93588942
0.07004373 2.92809831
0.07263794 2.92043743
0.07263794 2.92043743
0.07528147 2.92156439
0.07792501 2.92366297
0.08056856 2.92661356
0.08321210 2.93026758
0.08585563 2.93443760
0.08849917 2.93894045
0.09114271 2.94365737
0.09378625 2.94858361
0.09642980 2.95384360
0.09907333 2.95967232
0.10171687 2.96637796
0.10436041 2.97429586
0.10700394 2.98373357
0.10964750 2.99490831
0.11229103 3.00789085
0.11493457 3.02258049
0.11757811 3.03872637
0.12022164 3.05598477
0.12286520 3.07398422
0.12550873 3.09237469
0.12815227 3.11085332
0.13079581 3.12917108
0.13343934 3.14712814
0.13608288 3.16456436
0.13872643 3.18134836
0.14136997 3.19736668
0.14401351 3.21245132
0.14401351 3.21245132
0.14660771 3.21081756
0.14920193 3.20837473
0.15179614 3.20502066
0.15439036 3.20060538
0.15698456 3.19498086
0.15957878 3.18801379
0.16217299 3.17960111
0.16476720 3.16968709
0.16736142 3.15827953
0.16995562 3.14546209
0.17254984 3.13140127
0.17514405 3.11634830
0.17773827 3.10063637
0.18033247 3.08467052
0.18292668 3.06890588
0.18552090 3.05381504
0.18811511 3.03986478
0.19070933 3.02743608
0.19330353 3.01657127
0.19589775 3.00718919
0.19849196 2.99921445
0.20108616 2.99255484
0.20368038 2.98711029
0.20627459 2.98278618
0.20886881 2.97950149
0.21146302 2.97719170
0.21405724 2.97580799
0.21665144 2.97531675
0.21665144 2.97531675
0.21929498 2.97771094
0.22193852 2.98029095
0.22458207 2.98305114
0.22722560 2.98597910
0.22986914 2.98904936
0.23251268 2.99222184
0.23515621 2.99544446
0.23779975 2.99866098
0.24044330 3.00182273
0.24308684 3.00490012
0.24573038 3.00564049
0.24837391 2.98792473
0.25101745 3.00802402
0.25366100 3.01656143
0.25630454 2.99564095
0.25894808 2.96895245
0.26159161 2.94506184
0.26423515 2.92497924
0.26687870 2.92475413
0.26952224 2.92445839
0.27216578 2.92408447
0.27480931 2.92369501
0.27745285 2.92333231
0.28009639 2.92302525
0.28273994 2.92279344
0.28538347 2.92264958
0.28802701 2.92260086
0.28802701 2.92260086
0.29067038 2.92717787
0.29331375 2.93988222
0.29595711 2.95854263
0.29860050 2.98116967
0.30124387 3.00638908
0.30388723 3.01788095
0.30653060 3.02136524
0.30917397 3.02550195
0.31181733 3.03040652
0.31446070 3.03623109
0.31710407 3.04314652
0.31974745 3.05130646
0.32239082 3.06079776
0.32503419 3.07159333
0.32767756 3.08352993
0.33032092 3.09632704
0.33296429 3.10964639
0.33560766 3.12317770
0.33825102 3.13673153
0.34089441 3.15032028
0.34353778 3.16420701
0.34618114 3.17889676
0.34882451 3.19504497
0.35146788 3.21327701
0.35411124 3.23396906
0.35675461 3.25709911
0.35939798 3.28225809
0.36204137 3.30879891
0.36468473 3.33601626
0.36732810 3.36327100
0.36997147 3.39004216
0.37261483 3.41592923
0.37525820 3.44063113
0.37790157 3.46391674
0.38054493 3.46724424
0.38318832 3.44302140
0.38583169 3.41580320
0.38847505 3.38608685
0.39111842 3.35729366
0.39111842 3.35729366
0.39371263 3.35735619
0.39630685 3.35755454
0.39890105 3.35791865
0.40149527 3.35849125
0.40408948 3.35931996
0.40668370 3.36045003
0.40927791 3.36191909
0.41187211 3.36375441
0.41446633 3.36597212
0.41706054 3.36857777
0.41965476 3.37156767
0.42224896 3.37493058
0.42484318 3.37864970
0.42743739 3.38270471
0.43003159 3.38707400
0.43262582 3.39173691
0.43522002 3.39667591
0.43781424 3.40187854
0.44040845 3.40733891
0.44300267 3.41305850
0.44559687 3.41904600
0.44819108 3.42531610
0.45078530 3.43188631
0.45337950 3.43876991
0.45597373 3.44595867
0.45856793 3.45337827
0.46116215 3.46069049
0.46375636 3.46498333
0.46375636 3.46498333
0.46639989 3.45708809
0.46904343 3.44517686
0.47168698 3.43252818
0.47433052 3.41951725
0.47697406 3.40631682
0.47961759 3.39304415
0.48226113 3.37979041
0.48490467 3.36663313
0.48754822 3.35364374
0.49019176 3.34089306
0.49283529 3.32845527
0.49547883 3.31641056
0.49812237 3.30484639
0.50076592 3.29385751
0.50340945 3.28354466
0.50605299 3.27401204
0.50869653 3.26536404
0.51134007 3.25770124
0.51398362 3.25111626
0.51662715 3.24568955
0.51927069 3.24148474
0.52191423 3.23854340
0.52455777 3.23687974
0.52720130 3.23647736
0.52984485 3.23728122
0.53248839 3.23911213
0.53513193 3.24070440
0.53513193 3.24070440
0.53772613 3.24000084
0.54032035 3.23886939
0.54291456 3.23786585
0.54550878 3.23717589
0.54810299 3.23685365
0.55069721 3.23691052
0.55329141 3.23733715
0.55588562 3.23810986
0.55847984 3.23919275
0.56107404 3.24053858
0.56366826 3.24208948
0.56626247 3.24377827
0.56885669 3.24553091
0.57145090 3.24727026
0.57404510 3.24892116
0.57663932 3.25041626
0.57923353 3.25170137
0.58182775 3.25273941
0.58442195 3.25351200
0.58701617 3.25401874
0.58961038 3.25427456
0.59220458 3.25430591
0.59479880 3.25414669
0.59739301 3.25383418
0.59998723 3.25340554
0.60258144 3.25289494
0.60517566 3.25233204
0.60776986 3.25180772
0.60776986 3.25180772
0.61041323 3.25223267
0.61305660 3.25349877
0.61569996 3.25558008
0.61834335 3.25843367
0.62098672 3.26199941
0.62363008 3.26619832
0.62627345 3.27092585
0.62891682 3.27602664
0.63156018 3.28112620
0.63420355 3.28046825
0.63684692 3.26313343
0.63949031 3.24495652
0.64213367 3.22778059
0.64477704 3.21212371
0.64742041 3.19831605
0.65006377 3.18652384
0.65270714 3.17674299
0.65535051 3.16881386
0.65799387 3.16245745
0.66063726 3.15731808
0.66328063 3.15299349
0.66592400 3.14903420
0.66856736 3.14489706
0.67121073 3.13985815
0.67385410 3.13299078
0.67649746 3.12349036
0.67914083 3.11128303
0.68178422 3.09705368
0.68442758 3.08167237
0.68707095 3.06585464
0.68971432 3.05014747
0.69235768 3.03499745
0.69500105 3.02080318
0.69764442 3.00794232
0.70028778 2.99678007
0.70293117 2.98766150
0.70557454 2.98089397
0.70821791 2.97672514
0.71086127 2.97531675

0.00000000 3.00835235
0.00259421 3.00905740
0.00518843 3.01100779
0.00778263 3.01380396
0.01037685 3.01699006
0.01297106 3.02016975
0.01556528 3.02303780
0.01815948 3.02537060
0.02075369 3.02700808
0.02334791 3.02783916
0.02594212 3.02779216
0.02853634 3.02682905
0.03113054 3.02494153
0.03372476 3.02214782
0.03631897 3.01848931
0.03891317 3.01402668
0.04150739 3.00883592
0.04410160 3.00301447
0.04669582 3.00693140
0.04929003 3.01230423
0.05188425 3.01620461
0.05447845 3.01866707
0.05707266 3.01983194
0.05966688 3.01993622
0.06226108 3.01928941
0.06485530 3.01823853
0.06744951 3.01712972
0.07004373 3.01626720
0.07263794 3.01591988
0.07263794 3.01591988
0.07528147 3.01595564
0.07792501 3.01748214
0.08056856 3.02067687
0.08321210 3.02578851
0.08585563 3.03314456
0.08849917 3.04309871
0.09114271 3.05595820
0.09378625 3.07190772
0.09642980 3.09094863
0.09907333 3.11285908
0.10171687 3.13716261
0.10436041 3.16309026
0.10700394 3.18953847
0.10964750 3.21506187
0.11229103 3.23798787
0.11493457 3.25674101
0.11757811 3.27030325
0.12022164 3.27849066
0.12286520 3.28181132
0.12550873 3.28108014
0.12815227 3.27710452
0.13079581 3.27054716
0.13343934 3.26190780
0.13608288 3.25155128
0.13872643 3.23974317
0.14136997 3.22668027
0.14401351 3.21256301
0.14401351 3.21256301
0.14660771 3.21354150
0.14920193 3.21406818
0.15179614 3.21418375
0.15439036 3.21397701
0.15698456 3.21352301
0.15957878 3.21288344
0.16217299 3.21210720
0.16476720 3.21123138
0.16736142 3.21028313
0.16995562 3.20928324
0.17254984 3.20825136
0.17514405 3.20720956
0.17773827 3.20618168
0.18033247 3.20519061
0.18292668 3.20425637
0.18552090 3.20339540
0.18811511 3.20262060
0.19070933 3.20194148
0.19330353 3.20136426
0.19589775 3.20089205
0.19849196 3.20052493
0.20108616 3.20026014
0.20368038 3.20009242
0.20627459 3.20001437
0.20886881 3.20001703
0.21146302 3.20009053
0.21405724 3.20022472
0.21665144 3.20039630
0.21665144 3.20039630
0.21929498 3.18950012
0.22193852 3.17697876
0.22458207 3.16298368
0.22722560 3.14761236
0.22986914 3.13093474
0.23251268 3.11300198
0.23515621 3.09385297
0.23779975 3.07351951
0.24044330 3.05203056
0.24308684 3.02941746
0.24573038 3.00797255
0.24837391 3.01087165
0.25101745 3.01403555
0.25366100 3.02460320
0.25630454 3.01976533
0.25894808 3.02300316
0.26159161 3.02640096
0.26423515 3.02994904
0.26687870 3.03360909
0.26952224 3.03731296
0.27216578 3.04096376
0.27480931 3.04443832
0.27745285 3.04759251
0.28009639 3.05027069
0.28273994 3.05232007
0.28538347 3.05360964
0.28802701 3.05405009
0.28802701 3.00835235
0.29067038 3.00862067
0.29331375 3.00942294
0.29595711 3.01075249
0.29860050 3.01260271
0.30124387 3.01497370
0.30388723 3.03332805
0.30653060 3.06142673
0.30917397 3.09030616
0.31181733 3.11968872
0.31446070 3.14934870
0.31710407 3.17906853
0.31974745 3.20851421
0.32239082 3.23466696
0.32503419 3.23637975
0.32767756 3.23227777
0.33032092 3.22737820
0.33296429 3.22201637
0.33560766 3.21641491
0.33825102 3.21090872
0.34089441 3.20619706
0.34353778 3.20417845
0.34618114 3.21045855
0.34882451 3.23188693
0.35146788 3.26327429
0.35411124 3.29798956
0.35675461 3.33363198
0.35939798 3.36933290
0.36204137 3.40467320
0.36468473 3.43938606
0.36732810 3.47325950
0.36997147 3.50605849
0.37261483 3.51876977
0.37525820 3.50536175
0.37790157 3.48811098
0.38054493 3.48558886
0.38318832 3.50542611
0.38583169 3.52303086
0.38847505 3.53722829
0.39111842 3.54371331
0.39111842 3.54371331
0.39371263 3.54414394
0.39630685 3.54537370
0.39890105 3.54722942
0.40149527 3.54946263
0.40408948 3.55179838
0.40668370 3.55398314
0.40927791 3.55581904
0.41187211 3.55717765
0.41446633 3.55799507
0.41706054 3.55825540
0.41965476 3.55797090
0.42224896 3.55716410
0.42484318 3.55585416
0.42743739 3.55404781
0.43003159 3.55173461
0.43262582 3.54888634
0.43522002 3.54546061
0.43781424 3.54140869
0.44040845 3.53668706
0.44300267 3.53127054
0.44559687 3.52516428
0.44819108 3.51841058
0.45078530 3.51108827
0.45337950 3.50330351
0.45597373 3.49517868
0.45856793 3.48689822
0.46116215 3.47896115
0.46375636 3.47440462
0.46375636 3.47440462
0.46639989 3.48139793
0.46904343 3.49046549
0.47168698 3.49812972
0.47433052 3.50366838
0.47697406 3.50647621
0.47961759 3.50601261
0.48226113 3.50191573
0.48490467 3.49413216
0.48754822 3.48296538
0.49019176 3.46900026
0.49283529 3.45295506
0.49547883 3.43554624
0.49812237 3.41740941
0.50076592 3.39907166
0.50340945 3.38095311
0.50605299 3.36337997
0.50869653 3.34659988
0.51134007 3.33079592
0.51398362 3.31609874
0.51662715 3.30259683
0.51927069 3.29034567
0.52191423 3.27937616
0.52455777 3.26970314
0.52720130 3.26133621
0.52984485 3.25430242
0.53248839 3.24874923
0.53513193 3.24591748
0.53513193 3.24591748
0.53772613 3.24691948
0.54032035 3.24917399
0.54291456 3.25203695
0.54550878 3.25529589
0.54810299 3.25886381
0.55069721 3.26269020
0.55329141 3.26674070
0.55588562 3.27099253
0.55847984 3.27543422
0.56107404 3.28006643
0.56366826 3.28490272
0.56626247 3.28996946
0.56885669 3.29530465
0.57145090 3.30095520
0.57404510 3.30697293
0.57663932 3.31340962
0.57923353 3.32031197
0.58182775 3.32771717
0.58442195 3.33564982
0.58701617 3.34412000
0.58961038 3.35312217
0.59220458 3.36263333
0.59479880 3.37260801
0.59739301 3.38296370
0.59998723 3.39353757
0.60258144 3.40394437
0.60517566 3.41304062
0.60776986 3.41734488
0.60776986 3.41734488
0.61041323 3.41502516
0.61305660 3.40859407
0.61569996 3.39898329
0.61834335 3.38687995
0.62098672 3.37272995
0.62363008 3.35687615
0.62627345 3.33964770
0.62891682 3.32142183
0.63156018 3.30279810
0.63420355 3.28967707
0.63684692 3.29329707
0.63949031 3.29782959
0.64213367 3.30126878
0.64477704 3.30273360
0.64742041 3.30146048
0.65006377 3.29707792
0.65270714 3.28975883
0.65535051 3.28002886
0.65799387 3.26848397
0.66063726 3.25565354
0.66328063 3.24200020
0.66592400 3.22798462
0.66856736 3.21416430
0.67121073 3.20131117
0.67385410 3.19044491
0.67649746 3.18250545
0.67914083 3.17773251
0.68178422 3.17562305
0.68442758 3.17549108
0.68707095 3.17679457
0.68971432 3.17914026
0.69235768 3.18221126
0.69500105 3.18571558
0.69764442 3.18936347
0.70028778 3.19286529
0.70293117 3.19594218
0.70557454 3.19834429
0.70821791 3.19987209
0.71086127 3.20039630

0.00000000 3.25087322
0.00259421 3.24945078
0.00518843 3.24526205
0.00778263 3.23853089
0.01037685 3.22959462
0.01297106 3.21886113
0.01556528 3.20676515
0.01815948 3.19373090
0.02075369 3.18014504
0.02334791 3.16634024
0.02594212 3.15258830
0.02853634 3.13910054
0.03113054 3.12603349
0.03372476 3.11349768
