#k-distance frequency[THz]
0.56519188 2.57004716
0.56780074 2.56707460
0.57040961 2.56310339
0.57301848 2.55819141
0.57562734 2.55243070
0.57823623 2.54594275
0.58084510 2.53887099
0.58345397 2.53136869
0.58606283 2.52358175
0.58867170 2.51562870
0.59128057 2.50758432
0.59388943 2.49947516
0.59649830 2.49129068
0.59910717 2.48300602
0.60171606 2.47460687
0.60432493 2.46610769
0.60693379 2.45755997
0.60954266 2.44905158
0.61215153 2.44070063
0.61476039 2.43264693
0.61736926 2.42504317
0.61997813 2.41804669
0.62258699 2.41181208
0.62519588 2.40648442
0.62780475 2.40219303
0.63041362 2.39904568
0.63302248 2.39712356
0.63563135 2.39647715
0.63563135 2.39647715
0.63822400 2.38569548
0.64081667 2.37564649
0.64340932 2.36654145
0.64600199 2.35863057
0.64859464 2.35218488
0.65118730 2.34745998
0.65377996 2.34464590
0.65637261 2.34381958
0.65896527 2.34492209
0.66155793 2.34777244
0.66415059 2.35210910
0.66674324 2.35763840
0.66933591 2.36407250
0.67192856 2.37115136
0.67452121 2.37865103
0.67711388 2.38638339
0.67970653 2.39419158
0.68229920 2.40194360
0.68489185 2.40952539
0.68748452 2.41683371
0.69007717 2.42376885
0.69266982 2.43022696
0.69526249 2.43609255
0.69785514 2.44123219
0.70044781 2.44549243
0.70304046 2.44870658
0.70563312 2.45071528
0.70822578 2.45139968
0.70822578 2.45139968
0.71085180 2.45238996
0.71347783 2.45534982
0.71610386 2.46024839
0.71872989 2.46703994
0.72135592 2.47566975
0.72398194 2.48607817
0.72660797 2.49820181
0.72923400 2.51197186
0.73186003 2.52731086
0.73448606 2.54412923
0.73711209 2.55599118
0.73973811 2.55872984
0.74236414 2.56162139
0.74499017 2.56434360
0.74761620 2.56658866
0.75024223 2.56809156
0.75286826 2.56841674
0.75549428 2.55076116
0.75812031 2.52794719
0.76074634 2.50348755
0.76337237 2.50776167
0.76599840 2.51624708
0.76862442 2.52433643
0.77125045 2.53197361
0.77387648 2.53909766

0.00000000 2.61707942
0.00259265 2.61670269
0.00518532 2.61557708
0.00777797 2.61371608
0.01037064 2.61219078
0.01296329 2.60951637
0.01555595 2.60632438
0.01814861 2.60266670
0.02074126 2.59861350
0.02333392 2.59426296
0.02592658 2.58975823
0.02851924 2.58531392
0.03111189 2.58124702
0.03370456 2.57797762
0.03629721 2.57592403
0.03888986 2.57529097
0.04148253 2.57596540
0.04407518 2.57764527
0.04666785 2.58000578
0.04926050 2.58276240
0.05185317 2.58566490
0.05444582 2.58847537
0.05703847 2.59095095
0.05963114 2.59283568
0.06222379 2.59386323
0.06481646 2.59377216
0.06740911 2.59233499
0.07000177 2.58939862
0.07259443 2.58492567
0.07259443 2.58492567
0.07520329 2.58480837
0.07781216 2.58448044
0.08042103 2.58401327
0.08302989 2.58352315
0.08563878 2.58316310
0.08824765 2.58310476
0.09085652 2.58350781
0.09346538 2.58448138
0.09607425 2.58605014
0.09868312 2.58814009
0.10129198 2.59059058
0.10390085 2.59318737
0.10650972 2.59570567
0.10911861 2.59795389
0.11172747 2.59980928
0.11433634 2.60123316
0.11694521 2.60225607
0.11955407 2.60293724
0.12216294 2.60331855
0.12477181 2.60339292
0.12738067 2.60309620
0.12998954 2.60232022
0.13259843 2.60093851
0.13520730 2.59883374
0.13781617 2.59591769
0.14042503 2.59213991
0.14303390 2.58748656
0.14564277 2.58197402
0.14825163 2.57564114
0.15086050 2.56854275
0.15346937 2.56074489
0.15607826 2.55232216
0.15868712 2.54335658
0.16129599 2.53393815
0.16390486 2.52416675
0.16651372 2.51415590
0.16912259 2.50403850
0.17173146 2.49397513
0.17434032 2.48416514
0.17694919 2.47485975
0.17955808 2.46637394
0.18216695 2.45908938
0.18477581 2.45343465
0.18738468 2.44982839
0.18999355 2.44858661
0.18999355 2.44858661
0.19258620 2.44870396
0.19517887 2.44903651
0.19777152 2.44952891
0.20036418 2.45009858
0.20295684 2.45064889
0.20554950 2.45108561
0.20814215 2.45133575
0.21073481 2.45136949
0.21332747 2.45122784
0.21592012 2.45106170
0.21851279 2.45118568
0.22110544 2.45212191
0.22369811 2.45451921
0.22629076 2.45880857
0.22888341 2.46486566
0.23147608 2.47216259
0.23406873 2.48013943
0.23666140 2.48836536
0.23925405 2.49653072
0.24184672 2.50440394
0.24443937 2.51179911
0.24703202 2.51855774
0.24962469 2.52454008
0.25221734 2.52962216
0.25481000 2.53369638
0.25740266 2.53667397
0.25999532 2.53848824
0.26258797 2.53909769
0.26258797 2.53909769
0.26519684 2.54838135
0.26780571 2.55704100
0.27041457 2.56510418
0.27302344 2.57259176
0.27563233 2.57950636
0.27824120 2.58581897
0.28085006 2.59145233
0.28345893 2.59625596
0.28606780 2.59996066
0.28867666 2.60208435
0.29128553 2.60173002
0.29389440 2.59719648
0.29650327 2.58562195
0.29911216 2.56417014
0.30172102 2.55045150
0.30432989 2.57221345
0.30693876 2.59464073
0.30954762 2.61764715
0.31215649 2.64114826
0.31476536 2.65377842
0.31737422 2.65046887
0.31998309 2.64662015
0.32259198 2.64216070
0.32520085 2.63705471
0.32780971 2.63129080
0.33041858 2.62487580
0.33302745 2.61783160
0.33563631 2.61019377
0.33824518 2.60201154
0.34085405 2.59334909
0.34346291 2.58428827
0.34607180 2.57493353
0.34868067 2.56542097
0.35128954 2.55593604
0.35389841 2.54675290
0.35650727 2.53833487
0.35911614 2.53162670
0.36172501 2.52888874
0.36433387 2.53437975
0.36694274 2.54919798
0.36955163 2.56867633
0.37216050 2.54409532
0.37476936 2.56660572
0.37737823 2.59246208
0.37998710 2.62494386
0.37998710 2.62494386
0.38261312 2.60268669
0.38523915 2.58588235
0.38786518 2.57004398
0.39049121 2.58131214
0.39311724 2.56804993
0.39574327 2.55556901
0.39836929 2.54571208
0.40099532 2.54727952
0.40362135 2.54802358
0.40624738 2.54759200
0.40887341 2.54556620
0.41149944 2.54142434
0.41412546 2.53450021
0.41675149 2.52410388
0.41937752 2.53032573
0.42200355 2.53993580
0.42462958 2.55417292
0.42725560 2.57321250
0.42988163 2.59578350
0.43250766 2.61691250
0.43513369 2.60747425
0.43775972 2.59875777
0.44038575 2.59047418
0.44301177 2.58244072
0.44563780 2.57454641
0.44563780 2.57454641
0.44823045 2.57455572
0.45082312 2.57458329
0.45341577 2.57462813
0.45600844 2.57468890
0.45860109 2.57476438
0.46119376 2.57485395
0.46378641 2.57495807
0.46637906 2.57507850
0.46897173 2.57521802
0.47156438 2.57537932
0.47415704 2.57556235
0.47674970 2.57575944
0.47934236 2.57594702
0.48193501 2.57607285
0.48452767 2.57603754
0.48712033 2.57567183
0.48971298 2.57471639
0.49230565 2.57282324
0.49489830 2.56960814
0.49749097 2.56476515
0.50008362 2.55818693
0.50267627 2.54999517
0.50526894 2.54046315
0.50786159 2.52990996
0.51045426 2.51863352
0.51304691 2.50689295
0.51563958 2.49495876
0.51823223 2.48521746
0.51823223 2.48521746
0.52084109 2.49588480
0.52344996 2.50763661
0.52605883 2.51813441
0.52866769 2.52733792
0.53127658 2.53532188
0.53388545 2.54221467
0.53649432 2.54816995
0.53910318 2.55334082
0.54171205 2.55785717
0.54432092 2.56180902
0.54692979 2.56523734
0.54953865 2.56813299
0.55214752 2.57044291
0.55475641 2.57208240
0.55736528 2.57295127
0.55997414 2.57295108
0.56258301 2.57200069
0.56519188 2.57004769
0.56780074 2.56707519
0.57040961 2.56310404
0.57301848 2.55819211
0.57562734 2.55243145
0.57823623 2.54594355
0.58084510 2.53887183
0.58345397 2.53136957
0.58606283 2.52358268
0.58867170 2.51562967
0.59128057 2.50758533
0.59388943 2.49947620
0.59649830 2.49129175
0.59910717 2.48300711
0.60171606 2.47460797
0.60432493 2.46610879
0.60693379 2.45756107
0.60954266 2.44905266
0.61215153 2.44070168
0.61476039 2.43264794
0.61736926 2.42504413
0.61997813 2.41804759
0.62258699 2.41181291
0.62519588 2.40648518
0.62780475 2.40219371
0.63041362 2.39904628
0.63302248 2.39712407
0.63563135 2.39647757
0.63563135 2.39647757
0.63822400 2.40782356
0.64081667 2.41960422
0.64340932 2.43172115
0.64600199 2.44409893
0.64859464 2.45667742
0.65118730 2.46940504
0.65377996 2.48223290
0.65637261 2.49510961
0.65896527 2.50797668
0.66155793 2.52076437
0.66415059 2.53338835
0.66674324 2.54574730
0.66933591 2.55772243
0.67192856 2.56917946
0.67452121 2.57997388
0.67711388 2.58995982
0.67970653 2.59900205
0.68229920 2.60698959
0.68489185 2.61384881
0.68748452 2.60476888
0.69007717 2.59622485
0.69266982 2.58839606
0.69526249 2.58138232
0.69785514 2.57530799
0.70044781 2.57032205
0.70304046 2.56658951
0.70563312 2.56426958
0.70822578 2.56348138
0.70822578 2.56348138
0.71085180 2.56287649
0.71347783 2.56122768
0.71610386 2.55893672
0.71872989 2.55646229
0.72135592 2.55420455
0.72398194 2.55247023
0.72660797 2.55147308
0.72923400 2.55133815
0.73186003 2.55210079
0.73448606 2.55370262
0.73711209 2.56232316
0.73973811 2.58177468
0.74236414 2.60235392
0.74499017 2.62385086
0.74761620 2.60860816
0.75024223 2.59129601
0.75286826 2.57230079
0.75549428 2.56843814
0.75812031 2.56695973
0.76074634 2.56448055
0.76337237 2.56103407
0.76599840 2.55669092
0.76862442 2.55153256
0.77125045 2.54564176
0.77387648 2.53909769

0.00000000 2.62494386
0.00259265 2.62498277
0.00518532 2.62510522
0.00777797 2.62532816
0.01037064 2.62667199
0.01296329 2.62768704
0.01555595 2.62896747
0.01814861 2.63053432
0.02074126 2.63240995
0.02333392 2.63461690
0.02592658 2.63717660
0.02851924 2.64010810
0.03111189 2.64342675
0.03370456 2.64714296
0.03629721 2.65126109
0.03888986 2.65577853
0.04148253 2.66068517
0.04407518 2.66596339
0.04666785 2.67158885
0.04926050 2.67753243
0.05185317 2.68376385
0.05444582 2.69025732
0.05703847 2.69699963
0.05963114 2.70400016
0.06222379 2.71130099
0.06481646 2.71898341
0.06740911 2.72716461
0.07000177 2.73597904
0.07259443 2.74554388
0.07259443 2.74554388
0.07520329 2.74441564
0.07781216 2.74113149
0.08042103 2.73597280
0.08302989 2.72934866
0.08563878 2.72172858
0.08824765 2.71358097
0.09085652 2.70532999
0.09346538 2.69733393
0.09607425 2.68988123
0.09868312 2.68319834
0.10129198 2.67746224
0.10390085 2.67281117
0.10650972 2.66934745
0.10911861 2.66712986
0.11172747 2.66616035
0.11433634 2.66637859
0.11694521 2.66767775
0.11955407 2.66993986
0.12216294 2.67307379
0.12477181 2.67703773
0.12738067 2.68183912
0.12998954 2.68751549
0.13259843 2.69410583
0.13520730 2.70162328
0.13781617 2.71003815
0.14042503 2.71927421
0.14303390 2.72921561
0.14564277 2.73971899
0.14825163 2.75062631
0.15086050 2.76177547
0.15346937 2.77300807
0.15607826 2.78417443
0.15868712 2.79513629
0.16129599 2.80576795
0.16390486 2.81595600
0.16651372 2.82559807
0.16912259 2.83460068
0.17173146 2.84287619
0.17434032 2.85033916
0.17694919 2.85690244
0.17955808 2.86247405
0.18216695 2.86695669
0.18477581 2.87025209
0.18738468 2.87227178
0.18999355 2.87295269
0.18999355 2.87295269
0.19258620 2.87293914
0.19517887 2.87290848
0.19777152 2.87288899
0.20036418 2.87292276
0.20295684 2.87305906
0.20554950 2.87334692
0.20814215 2.87382795
0.21073481 2.87453039
0.21332747 2.87546505
0.21592012 2.87662347
0.21851279 2.87797828
0.22110544 2.87948554
0.22369811 2.88108871
0.22629076 2.88272370
0.22888341 2.88432447
0.23147608 2.88582853
0.23406873 2.88718203
0.23666140 2.88834383
0.23925405 2.88928843
0.24184672 2.89000732
0.24443937 2.89050884
0.24703202 2.89081646
0.24962469 2.89096568
0.25221734 2.89099971
0.25481000 2.89096446
0.25740266 2.89090308
0.25999532 2.89085081
0.26258797 2.89083071
0.26258797 2.89083071
0.26519684 2.89045960
0.26780571 2.89071626
0.27041457 2.89153003
0.27302344 2.89280054
0.27563233 2.89441168
0.27824120 2.89404078
0.28085006 2.88082199
0.28345893 2.85762286
0.28606780 2.82838943
0.28867666 2.79615539
0.29128553 2.76295902
0.29389440 2.73108497
0.29650327 2.70380237
0.29911216 2.68433587
0.30172102 2.67276510
0.30432989 2.66629806
0.30693876 2.66234070
0.30954762 2.65939388
0.31215649 2.65667749
0.31476536 2.66505580
0.31737422 2.68927009
0.31998309 2.71366883
0.32259198 2.73808928
0.32520085 2.76229841
0.32780971 2.78594158
0.33041858 2.80845959
0.33302745 2.82899217
0.33563631 2.84641606
0.33824518 2.85983200
0.34085405 2.86930408
0.34346291 2.87579826
0.34607180 2.88041821
0.34868067 2.88397693
0.35128954 2.88699178
0.35389841 2.88978342
0.35650727 2.89254906
0.35911614 2.89539973
0.36172501 2.89837505
0.36433387 2.90144753
0.36694274 2.88175748
0.36955163 2.85790038
0.37216050 2.71493247
0.37476936 2.68253408
0.37737823 2.65128828
0.37998710 2.79724726
0.37998710 2.66811798
0.38261312 2.64001925
0.38523915 2.65886338
0.38786518 2.67808607
0.39049121 2.71586710
0.39311724 2.73177197
0.39574327 2.74784667
0.39836929 2.76395910
0.40099532 2.78001577
0.40362135 2.79593765
0.40624738 2.81164967
0.40887341 2.80459476
0.41149944 2.77560972
0.41412546 2.74684761
0.41675149 2.71945520
0.41937752 2.69451522
0.42200355 2.67285325
0.42462958 2.65475088
0.42725560 2.63987118
0.42988163 2.62750803
0.43250766 2.62056302
0.43513369 2.64676479
0.43775972 2.67397023
0.44038575 2.70193949
0.44301177 2.73051309
0.44563780 2.75956495
0.44563780 2.75956495
0.44823045 2.75920264
0.45082312 2.75811695
0.45341577 2.75631171
0.45600844 2.75379357
0.45860109 2.75057249
0.46119376 2.74666239
0.46378641 2.74208214
0.46637906 2.73685687
0.46897173 2.73101981
0.47156438 2.72461484
0.47415704 2.71770018
0.47674970 2.71035354
0.47934236 2.70267962
0.48193501 2.69482061
0.48452767 2.68697029
0.48712033 2.67939011
0.48971298 2.67242048
0.49230565 2.66646874
0.49489830 2.66194572
0.49749097 2.65914162
0.50008362 2.65809963
0.50267627 2.65858503
0.50526894 2.66016875
0.50786159 2.66234690
0.51045426 2.66462972
0.51304691 2.66659305
0.51563958 2.66790961
0.51823223 2.66837216
0.51823223 2.66837216
0.52084109 2.66863936
0.52344996 2.66943619
0.52605883 2.67074651
0.52866769 2.67253892
0.53127658 2.67476403
0.53388545 2.67735599
0.53649432 2.68023882
0.53910318 2.68333581
0.54171205 2.68657870
0.54432092 2.68991444
0.54692979 2.69330789
0.54953865 2.69674067
0.55214752 2.70020667
0.55475641 2.70370530
0.55736528 2.70723390
0.55997414 2.71078133
0.56258301 2.71432438
0.56519188 2.71782853
0.56780074 2.72125312
0.57040961 2.72456006
0.57301848 2.72772421
0.57562734 2.73074332
0.57823623 2.73364577
0.58084510 2.73649448
0.58345397 2.73938613
0.58606283 2.74244491
0.58867170 2.74581116
0.59128057 2.74962586
0.59388943 2.75401320
0.59649830 2.75906430
0.59910717 2.76482472
0.60171606 2.77128776
0.60432493 2.77839390
0.60693379 2.78603510
0.60954266 2.79406229
0.61215153 2.80229404
0.61476039 2.81052529
0.61736926 2.81853559
0.61997813 2.82609695
0.62258699 2.83298187
0.62519588 2.83897194
0.62780475 2.84386745
0.63041362 2.84749769
0.63302248 2.84973133
0.63563135 2.85048535
0.63563135 2.85048535
0.63822400 2.83787443
0.64081667 2.82488468
0.64340932 2.81161353
0.64600199 2.79815000
0.64859464 2.78457550
0.65118730 2.77096415
0.65377996 2.75738317
0.65637261 2.74389312
0.65896527 2.73054833
0.66155793 2.71739728
0.66415059 2.70448329
0.66674324 2.69184526
0.66933591 2.67951866
0.67192856 2.66753654
0.67452121 2.65593079
0.67711388 2.64473350
0.67970653 2.63397840
0.68229920 2.62370268
0.68489185 2.61394913
0.68748452 2.61955327
0.69007717 2.62412850
0.69266982 2.62765041
0.69526249 2.63023773
0.69785514 2.63203904
0.70044781 2.63321592
0.70304046 2.63392350
0.70563312 2.63429077
0.70822578 2.63440322
0.70822578 2.63440322
0.71085180 2.63545342
0.71347783 2.63840496
0.71610386 2.64275615
0.71872989 2.64788002
0.72135592 2.65313667
0.72398194 2.65790476
0.72660797 2.66158271
0.72923400 2.66360144
0.73186003 2.66346662
0.73448606 2.66082046
0.73711209 2.65548619
0.73973811 2.64746074
0.74236414 2.63685964
0.74499017 2.62392312
0.74761620 2.64634142
0.75024223 2.66946969
0.75286826 2.69317464
0.75549428 2.71733194
0.75812031 2.74182811
0.76074634 2.76656133
0.76337237 2.79144102
0.76599840 2.81638612
0.76862442 2.84132121
0.77125045 2.86616872
0.77387648 2.89083071

0.00000000 2.91388766
0.00259265 2.91393136
0.00518532 2.91405558
0.00777797 2.91423982
0.01037064 2.91377122
0.01296329 2.91359852
0.01555595 2.91328135
0.01814861 2.91275379
0.02074126 2.91193522
0.02333392 2.91072863
0.02592658 2.90901936
0.02851924 2.90667567
0.03111189 2.90355322
0.03370456 2.89950592
0.03629721 2.89440423
0.03888986 2.88815743
0.04148253 2.88073224
0.04407518 2.87215934
0.04666785 2.86252586
0.04926050 2.85196015
0.05185317 2.84061726
0.05444582 2.82867068
0.05703847 2.81631026
0.05963114 2.80374335
0.06222379 2.79119418
0.06481646 2.77889647
0.06740911 2.76707536
0.07000177 2.75591848
0.07259443 2.74554388
0.07259443 2.74554388
0.07520329 2.74441568
0.07781216 2.74113157
0.08042103 2.73597291
0.08302989 2.72934880
0.08563878 2.72172874
0.08824765 2.71358114
0.09085652 2.70533017
0.09346538 2.69733410
0.09607425 2.68988141
0.09868312 2.68319852
0.10129198 2.67746243
0.10390085 2.67281136
0.10650972 2.66934764
0.10911861 2.66713006
0.11172747 2.66616055
0.11433634 2.66637879
0.11694521 2.66767794
0.11955407 2.66994004
0.12216294 2.67307395
0.12477181 2.67703788
0.12738067 2.68183926
0.12998954 2.68751562
0.13259843 2.69410594
0.13520730 2.70162337
0.13781617 2.71003822
0.14042503 2.71927426
0.14303390 2.72921564
0.14564277 2.73971901
0.14825163 2.75062634
0.15086050 2.76177551
0.15346937 2.77300813
0.15607826 2.78417448
0.15868712 2.79513635
0.16129599 2.80576801
0.16390486 2.81595606
0.16651372 2.82559813
0.16912259 2.83460073
0.17173146 2.84287623
0.17434032 2.85033920
0.17694919 2.85690247
0.17955808 2.86247407
0.18216695 2.86695670
0.18477581 2.87025209
0.18738468 2.87227178
0.18999355 2.87295269
0.18999355 2.87295269
0.19258620 2.87293915
0.19517887 2.87290849
0.19777152 2.87288901
0.20036418 2.87292277
0.20295684 2.87305908
0.20554950 2.87334694
0.20814215 2.87382796
0.21073481 2.87453039
0.21332747 2.87546506
0.21592012 2.87662349
0.21851279 2.87797830
0.22110544 2.87948557
0.22369811 2.88108874
0.22629076 2.88272375
0.22888341 2.88432452
0.23147608 2.88582859
0.23406873 2.88718208
0.23666140 2.88834389
0.23925405 2.88928849
0.24184672 2.89000738
0.24443937 2.89050889
0.24703202 2.89081651
0.24962469 2.89096572
0.25221734 2.89099975
0.25481000 2.89096449
0.25740266 2.89090310
0.25999532 2.89085082
0.26258797 2.89083071
0.26258797 2.89083071
0.26519684 2.89185181
0.26780571 2.89346591
0.27041457 2.89547425
0.27302344 2.89737811
0.27563233 2.89792983
0.27824120 2.89624277
0.28085006 2.89817756
0.28345893 2.90011113
0.28606780 2.90195478
0.28867666 2.90363882
0.29128553 2.90511364
0.29389440 2.90634936
0.29650327 2.90733441
0.29911216 2.90807359
0.30172102 2.90858596
0.30432989 2.90890284
0.30693876 2.90906635
0.30954762 2.90912845
0.31215649 2.90915106
0.31476536 2.90920751
0.31737422 2.90938622
0.31998309 2.90979818
0.32259198 2.91059128
0.32520085 2.91197705
0.32780971 2.91427949
0.33041858 2.91801601
0.33302745 2.92399288
0.33563631 2.93326688
0.33824518 2.94665884
0.34085405 2.96401535
0.34346291 2.98427134
0.34607180 3.00621456
0.34868067 3.02627731
0.35128954 3.01115109
0.35389841 2.99368806
0.35650727 2.97408958
0.35911614 2.95266129
0.36172501 2.92979695
0.36433387 2.90597086
0.36694274 2.90452512
0.36955163 2.90745825
0.37216050 2.90989107
0.37476936 2.91203490
0.37737823 2.91341225
0.37998710 2.91388766
0.37998710 2.91388766
0.38261312 2.91381719
0.38523915 2.91355647
0.38786518 2.91293966
0.39049121 2.91152352
0.39311724 2.90883311
0.39574327 2.90366610
0.39836929 2.89429929
0.40099532 2.87911204
0.40362135 2.85802189
0.40624738 2.83256681
0.40887341 2.82707648
0.41149944 2.84214120
0.41412546 2.85676592
0.41675149 2.87087304
0.41937752 2.88438706
0.42200355 2.89723625
0.42462958 2.90935426
0.42725560 2.92068142
0.42988163 2.93116575
0.43250766 2.90733012
0.43513369 2.87804013
0.43775972 2.84837851
0.44038575 2.81863002
0.44301177 2.78897815
0.44563780 2.75956495
0.44563780 2.75956495
0.44823045 2.75920264
0.45082312 2.75811695
0.45341577 2.75631171
0.45600844 2.75379357
0.45860109 2.75057249
0.46119376 2.74666239
0.46378641 2.74208215
0.46637906 2.73685688
0.46897173 2.73101982
0.47156438 2.72461485
0.47415704 2.71770019
0.47674970 2.71035355
0.47934236 2.70267962
0.48193501 2.69482062
0.48452767 2.68697030
0.48712033 2.67939012
0.48971298 2.67242049
0.49230565 2.66646875
0.49489830 2.66194572
0.49749097 2.65914162
0.50008362 2.65809963
0.50267627 2.65858503
0.50526894 2.66016875
0.50786159 2.66234690
0.51045426 2.66462972
0.51304691 2.66659305
0.51563958 2.66790961
0.51823223 2.66837216
0.51823223 2.66837216
0.52084109 2.66863937
0.52344996 2.66943621
0.52605883 2.67074655
0.52866769 2.67253899
0.53127658 2.67476414
0.53388545 2.67735614
0.53649432 2.68023902
0.53910318 2.68333604
0.54171205 2.68657898
0.54432092 2.68991477
0.54692979 2.69330825
0.54953865 2.69674106
0.55214752 2.70020709
0.55475641 2.70370573
0.55736528 2.70723434
0.55997414 2.71078177
0.56258301 2.71432481
0.56519188 2.71782895
0.56780074 2.72125351
0.57040961 2.72456043
0.57301848 2.72772454
0.57562734 2.73074361
0.57823623 2.73364601
0.58084510 2.73649469
0.58345397 2.73938631
0.58606283 2.74244509
0.58867170 2.74581137
0.59128057 2.74962610
0.59388943 2.75401350
0.59649830 2.75906466
0.59910717 2.76482513
0.60171606 2.77128822
0.60432493 2.77839439
0.60693379 2.78603562
0.60954266 2.79406282
0.61215153 2.80229458
0.61476039 2.81052583
0.61736926 2.81853611
0.61997813 2.82609746
0.62258699 2.83298235
0.62519588 2.83897238
0.62780475 2.84386785
0.63041362 2.84749805
0.63302248 2.84973163
0.63563135 2.85048560
0.63563135 2.85048560
0.63822400 2.86261203
0.64081667 2.87413899
0.64340932 2.88494143
0.64600199 2.89488518
0.64859464 2.90382798
0.65118730 2.91162225
0.65377996 2.91811976
0.65637261 2.92317847
0.65896527 2.92667129
0.66155793 2.92849614
0.66415059 2.92858646
0.66674324 2.92692122
0.66933591 2.92353324
0.67192856 2.91851479
0.67452121 2.91201902
0.67711388 2.90425627
0.67970653 2.89548557
0.68229920 2.88600260
0.68489185 2.87612628
0.68748452 2.86618560
0.69007717 2.85650751
0.69266982 2.84740593
0.69526249 2.83917173
0.69785514 2.83206381
0.70044781 2.82630164
0.70304046 2.82205966
0.70563312 2.81946387
0.70822578 2.81859017
0.70822578 2.81859017
0.71085180 2.81829568
0.71347783 2.81744077
0.71610386 2.81611276
0.71872989 2.81446286
0.72135592 2.81271362
0.72398194 2.81116560
0.72660797 2.81019596
0.72923400 2.81023716
0.73186003 2.81172667
0.73448606 2.81503673
0.73711209 2.82041742
0.73973811 2.82798480
0.74236414 2.83774937
0.74499017 2.84965153
0.74761620 2.86357891
0.75024223 2.87936485
0.75286826 2.89677635
0.75549428 2.91548819
0.75812031 2.93499143
0.76074634 2.95411669
0.76337237 2.96752729
0.76599840 2.95954639
0.76862442 2.93865018
0.77125045 2.91513712
0.77387648 2.89083071

0.00000000 3.10747456
0.00259265 3.10671849
0.00518532 3.10579382
0.00777797 3.10426605
0.01037064 3.09621844
0.01296329 3.08664049
0.01555595 3.07661114
0.01814861 3.06641316
0.02074126 3.05625407
0.02333392 3.04630242
0.02592658 3.03671045
0.02851924 3.02762687
0.03111189 3.01920111
0.03370456 3.01157832
0.03629721 3.00488549
0.03888986 2.99921256
0.04148253 2.99459680
0.04407518 2.99101909
0.04666785 2.98841421
0.04926050 2.98668925
0.05185317 2.98574140
0.05444582 2.98546978
0.05703847 2.98578068
0.05963114 2.98658827
0.06222379 2.98781387
0.06481646 2.98938623
0.06740911 2.99124450
0.07000177 2.99334391
0.07259443 2.99566212
0.07259443 2.99566212
0.07520329 2.99618110
0.07781216 2.99779079
0.08042103 3.00060673
0.08302989 3.00471876
0.08563878 3.01012552
0.08824765 3.01671980
0.09085652 3.02431006
0.09346538 3.03265415
0.09607425 3.04149020
0.09868312 3.05055978
0.10129198 3.05962316
0.10390085 3.06846831
0.10650972 3.07691518
0.10911861 3.08481664
0.11172747 3.09205698
0.11433634 3.09854890
0.11694521 3.10422960
0.11955407 3.10905652
0.12216294 3.11300319
0.12477181 3.11605555
0.12738067 3.11820882
0.12998954 3.11946520
0.13259843 3.11983230
0.13520730 3.11932231
0.13781617 3.11795185
0.14042503 3.11574227
0.14303390 3.11272044
0.14564277 3.10891984
0.14825163 3.10438176
0.15086050 3.09915670
0.15346937 3.09330578
0.15607826 3.08690205
0.15868712 3.08003183
0.16129599 3.07279577
0.16390486 3.06530982
0.16651372 3.05770588
0.16912259 3.05013218
0.17173146 3.04275317
0.17434032 3.03574876
0.17694919 3.02931236
0.17955808 3.02364692
0.18216695 3.01895724
0.18477581 3.01543709
0.18738468 3.01325027
0.18999355 3.01250809
0.18999355 3.01250809
0.19258620 3.01275173
0.19517887 3.01347335
0.19777152 3.01464618
0.20036418 3.01622905
0.20295684 3.01817092
0.20554950 3.02041567
0.20814215 3.02290671
0.21073481 3.02559072
0.21332747 3.02842023
0.21592012 3.03135517
0.21851279 3.03436325
0.22110544 3.03741947
0.22369811 3.04050483
0.22629076 3.04360445
0.22888341 3.04670526
0.23147608 3.04979349
0.23406873 3.05285227
0.23666140 3.05585956
0.23925405 3.05878672
0.24184672 3.06159792
0.24443937 3.06425049
0.24703202 3.06669632
0.24962469 3.06888404
0.25221734 3.07076198
0.25481000 3.07228145
0.25740266 3.07340014
0.25999532 3.07408525
0.26258797 3.07431599
0.26258797 3.07431599
0.26519684 3.05737424
0.26780571 3.03888044
0.27041457 3.01891429
0.27302344 2.99786580
0.27563233 2.97689599
0.27824120 2.95904298
0.28085006 2.94920001
0.28345893 2.94810498
0.28606780 2.95203248
0.28867666 2.95840311
0.29128553 2.96607643
0.29389440 2.97450912
0.29650327 2.98338837
0.29911216 2.99249885
0.30172102 3.00167078
0.30432989 3.01075749
0.30693876 3.01962476
0.30954762 3.02814522
0.31215649 3.03619524
0.31476536 3.04365289
0.31737422 3.05039644
0.31998309 3.05630305
0.32259198 3.06124747
0.32520085 3.06510059
0.32780971 3.06772794
0.33041858 3.06898806
0.33302745 3.06873115
0.33563631 3.06679837
0.33824518 3.06302272
0.34085405 3.05723338
0.34346291 3.04926546
0.34607180 3.03897753
0.34868067 3.02891270
0.35128954 3.05171377
0.35389841 3.07413754
0.35650727 3.09578037
0.35911614 3.11618599
0.36172501 3.13258548
0.36433387 3.12909384
0.36694274 3.12296684
0.36955163 3.11754157
0.37216050 3.11300934
0.37476936 3.10973267
0.37737823 3.10771162
0.37998710 3.10702806
0.37998710 3.10702806
0.38261312 3.10265648
0.38523915 3.09072121
0.38786518 3.07358428
0.39049121 3.05396709
0.39311724 3.03257344
0.39574327 3.01179488
0.39836929 2.99390026
0.40099532 2.98092104
0.40362135 2.97327985
0.40624738 2.96975658
0.40887341 2.96884520
0.41149944 2.96945736
0.41412546 2.97089232
